product_id,product_name,aisle_id,department_id,unit_cost,unit_price
30689,Regenerist Moisturizer Regenerating Lotion With SPF 15,73,11,19.8,22
30690,Squeezed Lemonade Fruit Juice,98,7,28.8,32
30691,"Vitamin E-Oil 30,000 IU Vegetarian Formula",47,11,28.8,32
30692,Kurly Straws,111,17,9.9,11
30693,"Herbal Tea, Organic, Chamomile, Caffeine Free, Bags",94,7,28.8,32
30694,Ocean Breeze Shampoo,22,11,45,50
30695,Milk Chocolate Bar,45,19,5.4,6
30696,Eggo Homestyle Waffles,52,1,33.3,37
30697,Organic Salsa Medium,51,13,43.2,48
30698,Pecans,117,19,9,10
30699,All Natural Dressing & Marinade Soy Ginger,89,13,8.1,9
30700,Angel Food Cake,8,3,16.2,18
30701,Sweet & Salty Nut Chocolate Pretzel Nut Granola Bars,48,14,8.1,9
30702,Hampshire 100% Natural Grade A Pasteurized Sour Cream,108,16,39.6,44
30703,"360 Optic White Toothbrush, Soft",20,11,8.1,9
30704,Riverstone Chardonnay,62,5,45,50
30705,"Macaroons, Lemon Ginger",61,19,43.2,48
30706,805 Blond Ale,27,5,25.2,28
30707,Organic Ground Chicken Breast,49,12,13.5,15
30708,Milk Chocolate With Almonds Giant Candy Bar,45,19,7.2,8
30709,Rustic Country White Sandwich Bread,112,3,25.2,28
30710,Sheep Milk Pizza,79,1,37.8,42
30711,Cocktail Shrimp,34,1,9,10
30712,Olive Oil Vinaigrettes Italian Dressing,19,13,44.1,49
30713,Ultimate Omega Xtra,47,11,28.8,32
30714,Sunny Millet Whole Grain Bread,112,3,34.2,38
30715,Energy Bar,3,19,37.8,42
30716,Whipped Sweet Cream Butter,36,16,13.5,15
30717,Organic Ranch Salad Dressing,89,13,9,10
30718,Unsweetened Pure & Smooth  Green Tea,94,7,18,20
30719,Kids Alphatots Family pack,129,1,4.5,5
30720,Sugar Snap Peas,83,4,18,20
30721,No Beans Chili,59,15,35.1,39
30722,Peppermint Ice Cream,37,1,44.1,49
30723,Tuna Creations Herb & Garlic Tuna,95,15,39.6,44
30724,All Black Cherry Juice,98,7,35.1,39
30725,Reduce Fat Yellow Chips,107,19,6.3,7
30726,Organic Assam Black Tea,94,7,44.1,49
30727,Vanilla Almond Fit Granola,57,14,18,20
30728,Rosewater & Glycerin With Atomizer Flower Water,25,11,8.1,9
30729,Mild Thai Green Curry Paste,66,6,28.8,32
30730,"Truffles, Organic, Darkest Cacao",45,19,31.5,35
30731,Pure Cane Granulated White Sugar,17,13,29.7,33
30732,Organic Blackberry Fruit Spread,88,13,40.5,45
30733,Turkey and Seafood Cat Food,41,8,9.9,11
30734,Antibacterial Orange Dishwashing Liquid,74,17,31.5,35
30735,Advance Powder,92,18,33.3,37
30736,Hard Cider Crisp Apple,27,5,4.5,5
30737,Original Vanilla Low Fat Yogurt,120,16,34.2,38
30738,Milk Chocolate Pretzel Dips,107,19,21.6,24
30739,"EZ Foil Cake Pans, 8\ - 3 pans",10,17,45,50
30740,Take 5 Snack Size Candy,45,19,30.6,34
30741,Splash Diet Berry Blend,98,7,21.6,24
30742,Veggie Pepperoni Pizza,14,20,34.2,38
30743,"Shaving Gel, Organic, Unscented",55,11,22.5,25
30744,Classic Tender Liver & Chicken Feast Cat Food,41,8,45,50
30745,Organic Bulgarian Yogurt,120,16,42.3,47
30746,Organic Peanut Butter Milk Chocolate Bar,45,19,35.1,39
30747,Dentotape® Unflavored Waxed Tape,20,11,32.4,36
30748,Cheese & Garlic Croutons,13,20,5.4,6
30749,"Wheat Grass Juice, Organic",98,7,29.7,33
30750,Chocolate Fudge High Protein Bars,3,19,36.9,41
30751,All-Purpose Flour,17,13,30.6,34
30752,Meat & Cheese Tray,7,12,25.2,28
30753,Organic Red Lentil Penne,131,9,18,20
30754,Wheels & Cheese,38,1,36.9,41
30755,Smoked Mild Alaskan Sockeye Salmon,15,12,36,40
30756,Mandarin Clementine  Bag,24,4,38.7,43
30757,16 Oz White Plastic Tumbler Glasses,111,17,21.6,24
30758,Mexican Red Guajillo Chile Cooking Sauce,30,6,22.5,25
30759,Freezer Gallon Bags,85,17,9.9,11
30760,Children's Natural Grape Flavor Cough Syrup,11,11,32.4,36
30761,Mega Milk Chocolate Peanuts,45,19,28.8,32
30762,Hot & Sour  Chinese Style Egg Flower Soup Mix,66,6,21.6,24
30763,Garden Vegetable Soup,1,20,6.3,7
30764,Cinnamon Raisin Bagels,93,3,41.4,46
30765,Almond Ice Cream Bars,37,1,11.7,13
30766,Omega 3 Gummies,47,11,18,20
30767,Low Sodium Sweet Peas,81,15,45,50
30768,Watermelon & Raspberry Flavored Coconut Water,98,7,18,20
30769,Natural Broccoli Rabe,116,1,17.1,19
30770,Party Mix Candy,45,19,36.9,41
30771,Spearmint Sugar Free Gum,46,19,16.2,18
30772,Party Mix Original Flavor Crunch Cat Treats,41,8,16.2,18
30773,Unsweetened Lemongrass Green Tea,66,6,16.2,18
30774,Organic French Roast Ground Coffee,26,7,31.5,35
30775,Kid's Cold & Mucus Relief,11,11,12.6,14
30776,Organic Raw Kombucha Gingerade,31,7,4.5,5
30777,Organic Classic Hummus,67,20,36,40
30778,Ultra Original Scent Dishwashing Liquid 38 Fl Oz Dish Care,74,17,41.4,46
30779,Cleansing Facial Wipes,73,11,30.6,34
30780,Exceptional Lavender Fabric Softener He 42 Loads,75,17,45,50
30781,Hershey's Milk Chocolate Frosting,97,13,28.8,32
30782,Fresh Body Wash High Endurance,127,11,23.4,26
30783,Sensitive Post Shave Balm,55,11,17.1,19
30784,Organic Restaurant Style  Sea Salt & Lime Tortilla Chips,107,19,15.3,17
30785,U.T. Vibrance Crisis Intervention Formula,47,11,28.8,32
30786,Monoarabica Brazilian Whole Bean Coffee,26,7,35.1,39
30787,Crispy Crowns! Seasoned Shredded Potatoes,129,1,18.9,21
30788,Sprouted Seed Spelt Bread,112,3,7.2,8
30789,Chocolate Hazelnut Ice Cream Bars,37,1,12.6,14
30790,Strawberry Starburst Gum,45,19,8.1,9
30791,Nama Shoyu Soy Sauce,72,13,20.7,23
30792,Reduced Fat Kettle Cooked Cream Cheese & Chive Potato Chips,107,19,27,30
30793,Platinum Fresh Scent ActionPacs Dishwasher Detergent,100,21,20.7,23
30794,Cold Pressed  Extra Virgin Olive Oil,19,13,34.2,38
30795,Sesame Seaweed Salad,13,20,34.2,38
30796,Strawberry Gem Fruit Spread,88,13,9,10
30797,Roasted  Almond Butter,88,13,19.8,22
30798,Pro-V Curl Perfection Shampoo for Curly Hair,22,11,6.3,7
30799,Organic Whole Wheat 7 Grain Bread,112,3,34.2,38
30800,Parmesan Cheese Shaker,108,16,14.4,16
30801,Classic Original Mint Mouthwash,20,11,7.2,8
30802,Mint Whitening Gel Toothpaste,20,11,8.1,9
30803,ProActive Health Dry  Kitten Food,41,8,4.5,5
30804,Korean Style Beef,100,21,32.4,36
30805,Sea Salt Chips,107,19,32.4,36
30806,Olive Oil Rosemary and Garlic Oven Fries,129,1,27.9,31
30807,Brown Sugar & Cinnamon Cream Cheese Spread,108,16,43.2,48
30808,One & Done Refreshing Cucumber & Green Tea Baby Wipes,56,18,13.5,15
30809,Organic No Stir Creamy Peanut Butter,88,13,27.9,31
30810,Healthy Growth for Puppies Dry Dog Food,40,8,43.2,48
30811,Tart Cherry Stomp Juice,31,7,37.8,42
30812,Roasted Tomato Arrabbiata Sauce,9,9,29.7,33
30813,99% Fat Free Beef Broth,69,15,42.3,47
30814,Vegan Flaxbread Breakfast Sandwiches 2 Count,38,1,35.1,39
30815,Oinkies Pig Skin Twists Dog Chews,40,8,8.1,9
30816,Iced Teaz Mint Green Tea,94,7,14.4,16
30817,Rhubarb Strawberry Jam,88,13,45,50
30818,Rice Select Royal Blend Whole Grain,63,9,5.4,6
30819,Muesli Cereal,121,14,11.7,13
30820,"Cheese Alternative, Mozzarella",91,16,20.7,23
30821,Light 12 Grain Bread,112,3,35.1,39
30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,64,7,22.5,25
30823,Organic Pumpernickel,112,3,9,10
30824,Boneless Fried Chicken,38,1,19.8,22
30825,Organic Maple Agave Pancake Syrup,29,13,23.4,26
30826,Complete All Day Moisturizer With SPF 15 For Normal,73,11,6.3,7
30827,Seedless Cucumbers,32,4,30.6,34
30828,Burger Veggie Curry,38,1,45,50
30829,Fresh Chicken Wings,35,12,12.6,14
30830,Organics Vitamin C Fortified 100% Apple Juice,98,7,37.8,42
30831,Fat Free Smooth & Creamy French Vanilla Organic Yogurt,120,16,11.7,13
30832,Halloween Characters In A Bag!,45,19,25.2,28
30833,Cote Du Rhone Rouge France,28,5,15.3,17
30834,Organic Pan-Fired Green Tea Bags,94,7,34.2,38
30835,Long Term Relationship Conditioner For Long Hair 23.7 Fl Oz  Female Hair Care,22,11,34.2,38
30836,Organic Belgian Pancake And Waffle Mix,130,14,24.3,27
30837,Reduced Fat Whole Grain The Pounder Tortilla Chips,107,19,26.1,29
30838,Original Ginger Drink,98,7,11.7,13
30839,Homestyle Breaded Chicken Breast Tenders,129,1,41.4,46
30840,Light Beef Pot Roast Soup,69,15,5.4,6
30841,Umcka Cold+Flu Chewable Tablets Berry Flavor - 20 CT,11,11,41.4,46
30842,Hydrogen Peroxide Topical Solution,118,11,36.9,41
30843,Detox Salad,1,20,11.7,13
30844,Strong English Mustard,72,13,5.4,6
30845,Bun Length Franks,106,12,38.7,43
30846,Stainless Steel Steamer Basket,10,17,4.5,5
30847,Wild Oregano Oil,47,11,36.9,41
30848,Cheddar Potatoes with Broccoli,38,1,14.4,16
30849,Blueberries Pint,24,4,17.1,19
30850,French Roast Ground Coffee,26,7,4.5,5
30851,Sage & Onion Cubed Stuffing,4,9,29.7,33
30852,Bareskin Premium Lubricant Condoms Sensitivity,6,2,45,50
30853,Beef Broth Concentrate,69,15,10.8,12
30854,Chunky Philly-Style Cheesesteak,69,15,20.7,23
30855,Chocolate Hazelnut Butter Blend,88,13,44.1,49
30856,Whole Grain White Hamburger Buns,43,3,30.6,34
30857,Herbal Tea Sampler,94,7,43.2,48
30858,Canin Cuisine Savory Delights Pork Tenderloin Flavor with Roasted Potatoes & Green Beans Wet Dog Food,40,8,22.5,25
30859,Dark Chocolate Hemp Seeds,117,19,9,10
30860,Mocha Frappuccino,26,7,18,20
30861,Coconut Thai Chai,94,7,25.2,28
30862,Stone Go To IPA,27,5,9.9,11
30863,Light & Fit Banana Cream Nonfat Greek Yogurt,120,16,6.3,7
30864,Chili Cheese Mac Velveeta Cheesy Skillets,4,9,37.8,42
30865,Tri Color Mozzarella And Herb Tortellini,131,9,7.2,8
30866,Bleach Alternative Grapefruit Dish Detergent,114,17,9,10
30867,"100% Fruit Bar, Blueberry Pomegranate",3,19,16.2,18
30868,No Sugar Added White Grapefruit Juice,98,7,10.8,12
30869,Pure Leaf Unsweetened Tea With Lemon,94,7,24.3,27
30870,Gourmet Collection: Tarragon,104,13,29.7,33
30871,Baby Swiss Cheese Slices,21,16,17.1,19
30872,Sliced Shiitake Mushrooms,123,4,19.8,22
30873,Chunky Spicy Chicken Quesadilla Soup,69,15,39.6,44
30874,Regular Security Maxi Sanitary Pads,126,11,37.8,42
30875,Macaroni & Cheese with Cheddar & Romano,38,1,27,30
30876,Diet Chocolate Fudge - 6 CT,77,7,17.1,19
30877,Heart Smart Traditional Italian Sauce,9,9,15.3,17
30878,Organic Chopped Ginger,72,13,18,20
30879,Marshmallow Mateys Cereal,121,14,22.5,25
30880,Watermelon & Green Apple Soft Chewy Candy Bites,45,19,18.9,21
30881,Naturally Smoked Oysters in Pure Olive Oil,95,15,7.2,8
30882,Hawaiian Breeze and Vanilla Passion Fruit 2-in-1 Candle,101,17,9.9,11
30883,Strawberry Flavor Dairy Culture Probiotic Supplement,47,11,29.7,33
30884,Island Vanilla Cereal,121,14,23.4,26
30885,Acidophilus Yogurt,120,16,35.1,39
30886,Sprouted Multigrain Bread,58,1,23.4,26
30887,Gherkin Pickles,110,13,32.4,36
30888,Jalapeno Slices Pickled,30,6,21.6,24
30889,In Water Sardines,95,15,29.7,33
30890,MCT Oil,47,11,26.1,29
30891,Tropical Fruit Tab,70,11,24.3,27
30892,Refreshing Lip Balm with Pink Grapefruit,132,11,30.6,34
30893,"Cooking Sauce, Thai, Red Curry, Medium",66,6,45,50
30894,Supreme Peanut Butter Brownie Mix,105,13,40.5,45
30895,Chunk Light Tuna in Vegetable Oil,95,15,18.9,21
30896,Cleanse & Detox Herbal Tea,94,7,8.1,9
30897,Lemon Flavor Arctic Cod Liver Oil,47,11,43.2,48
30898,Power Snack Cacao Goji Superfood,50,19,31.5,35
30899,Original Black Liquorice,45,19,19.8,22
30900,Very Teriyaki Cooking Sauce,5,13,33.3,37
30901,Snickerdoodle Cinnamon Sugar Cookies,61,19,21.6,24
30902,"Lime Juice, Reconstituted",98,7,24.3,27
30903,Nori Sesame Gourmet Popcorn,23,19,32.4,36
30904,100% Stone Ground Whole Wheat Bread,112,3,18,20
30905,Vanilla Soy Beverage,91,16,9.9,11
30906,Spicy Tuscan Tomato Sauce,9,9,28.8,32
30907,Strawberry Menthol Cough Suppressant/Oral Anesthetic,11,11,27,30
30908,Teriyaki Turkey Jerky,23,19,39.6,44
30909,Telera Rolls,43,3,21.6,24
30910,Double Stuf Golden Sandwich Cookies,61,19,35.1,39
30911,Peas,50,19,10.8,12
30912,Original Decaf Medium Roast K-Cups,26,7,15.3,17
30913,Organic Green Tea,94,7,5.4,6
30914,Alphabet Letters Gummi Candy,45,19,39.6,44
30915,Linen Scent Bleach With Fabric Protection,75,17,18.9,21
30916,Hi-Chew Strawberry Fruit Chews,66,6,22.5,25
30917,Chipotle Pepper Marinade,104,13,44.1,49
30918,Whole Chicken,35,12,18,20
30919,Parchment Baking Sheets,97,13,17.1,19
30920,"Scallops, Vegan, Breaded",42,1,24.3,27
30921,Jumbo Grade A White Eggs,86,16,7.2,8
30922,The Saint Hard Apple Cider,27,5,39.6,44
30923,Vanilla Bean Soda,77,7,4.5,5
30924,Cherry Real Italian Ice,37,1,10.8,12
30925,Instant Chocolate Sugar Free Fat Free Pudding & Pie Filling,105,13,41.4,46
30926,Chocolate Fudge Stripe Layer Cake,119,1,26.1,29
30927,Simply Country Style Olive Oil and Sea Salt French Fried Potatoes,129,1,7.2,8
30928,Organic Gluten Free Yellow Cornmeal,17,13,15.3,17
30929,Lavender Essential Oil,101,17,43.2,48
30930,Imperial IPA,27,5,15.3,17
30931,Stimulations Ecstasy Ultrasmooth Lubricant Premium Latex Condoms,6,2,41.4,46
30932,Toasted Coconut Greek Nonfat Yogurt Honey Oat Crisps Dippers,100,21,9.9,11
30933,Orange Pineapple/100% Apple/Grape  Juice Drink Variety,98,7,42.3,47
30934,All Time Greats Snack Size Chocolates,45,19,26.1,29
30935,Melatonin 5 mg Strawberry Gummies,47,11,18.9,21
30936,"Tortilla Chips, Original",107,19,42.3,47
30937,RIP-L Potato Chips,107,19,8.1,9
30938,Wholly Guacamole Mini 12 Oz,67,20,43.2,48
30939,New Orleans Style Garlic Butter Flavored Rice Mix,4,9,9.9,11
30940,Mexican Style Lasagna,38,1,6.3,7
30941,Apple and Blueberry Organic Baby Food,92,18,4.5,5
30942,Cherry Cassis Sparkling Fermented Tea,31,7,22.5,25
30943,8.5\ Soft Cushion Scissors,10,17,40.5,45
30944,Red Lentil Spaghetti Pasta,131,9,11.7,13
30945,"Organic Banana, Cinnamon & Granola Stage 2 Baby Food",92,18,24.3,27
30946,Organic Pitted Dates,117,19,41.4,46
30947,Very Light Absorbency Long Length Incontinence Liners,126,11,45,50
30948,CranActin Cranberry AF Extract,47,11,14.4,16
30949,Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt,120,16,14.4,16
30950,Mild Banana Pepper Rings,110,13,23.4,26
30951,Veal Loin Chop,122,12,5.4,6
30952,Quick Defense Vegetarian Liquid Phyto-Caps,47,11,15.3,17
30953,Sliced Beets No Salt Added,81,15,40.5,45
30954,Organic Gotta Have Java Nonfat Frozen Yogurt,37,1,38.7,43
30955,Unsalted Vegetable Stock,69,15,29.7,33
30956,Organic Strawberry Banana Juice,31,7,42.3,47
30957,Mild Tomatillo Salsa,51,13,24.3,27
30958,Honey Mustard and Onion Pretzels Pieces,107,19,25.2,28
30959,Classic Catalina Dressing,89,13,32.4,36
30960,Regular Pork Sausage Tube,106,12,19.8,22
30961,Banana Chocolate Protein Juice Smoothie,31,7,35.1,39
30962,Vanilla Greek Yogurt 0% Fat,120,16,36,40
30963,Cilantro Leaves,104,13,42.3,47
30964,"Super 4 Snacks White Bean, Quinoa, Lentil, Chia Cheesy Nacho Baked Bean Bites",107,19,22.5,25
30965,Sliced Sweet Pimientos,81,15,37.8,42
30966,Organic Amber Agave Nectar,29,13,32.4,36
30967,Organic Frosted Flakes Cereal,121,14,35.1,39
30968,Water Chestnut,83,4,16.2,18
30969,Veggie Made Riced Cauliflower Lightly Sauced with Savory Herb,100,21,38.7,43
30970,Thyroid Support,47,11,13.5,15
30971,"Notebook, Wide Rule, 1 Subject, Not Packed",87,17,15.3,17
30972,Kids Only! All Natural Gentle Conditioner,22,11,42.3,47
30973,Sharp Cheddar Macaroni & Cheese Dinner,4,9,33.3,37
30974,Organic Chopped Shallots,81,15,39.6,44
30975,Raspberry Lime Seltzer,115,7,26.1,29
30976,Goldfish Saltine Organic Otg,107,19,39.6,44
30977,Habanero Salsa,67,20,31.5,35
30978,"Dry Roasted, Spicy Organic Pumpkin Seeds",117,19,33.3,37
30979,Scentsations Spring Sunshine,75,17,33.3,37
30980,"Platinum Our Best Clean, Sparkling Silverware & Dishwasher Detergent",100,21,7.2,8
30981,Lemon Frosted Sugar Cookies,61,19,32.4,36
30982,All Natural Original Hummus,67,20,15.3,17
30983,Wild Strawberry Yogurt Smoothie,120,16,27,30
30984,"Refried Beans, Vegetarian",59,15,18,20
30985,Sea Salt Snack Crackers,78,19,18.9,21
30986,SmartBlend Pairings Chicken & Chicken Hearts Recipe in Gravy Cat Food,41,8,45,50
30987,Crinkle Fries French Fried Sweet Potatoes,129,1,13.5,15
30988,Dark Temptation Daily Fragrance,80,11,13.5,15
30989,Spam Original Luncheon Meat,95,15,8.1,9
30990,Cookie Dough,71,16,11.7,13
30991,Egg And Bacon Burritos,52,1,16.2,18
30992,Shrimp Alfredo,38,1,37.8,42
30993,S'mores Grand Ice Cream,37,1,10.8,12
30994,Talenti Double Dark Chocolate Gelato,37,1,12.6,14
30995,Creme Fraiche French Cultured Cream,53,16,27.9,31
30996,Black Truffle Goat Cheese Log,21,16,41.4,46
30997,All Natural Brie,21,16,22.5,25
30998,Organic Pure Pistachio Gelato,37,1,41.4,46
30999,Layered Dark Chocolate Coconut Granola Bars,3,19,27.9,31
31000,Zesty Ranch Dressing,89,13,38.7,43
31001,White Tuna In Olive Oil,95,15,41.4,46
31002,Quattro For Women Disposable Razor,55,11,26.1,29
31003,Broccoli  Bunch,100,21,14.4,16
31004,S'mores ZBar,3,19,18.9,21
31005,Fit Berry Blast Liquid Water Enhancer,90,7,13.5,15
31006,Frisee (Chickory) Lettuce Bunch,83,4,8.1,9
31007,"Tortilla Chips, Corn, Pico de Gallo",107,19,30.6,34
31008,Sweet Tea Liquid Water Enhancer,90,7,36.9,41
31009,Greek Style Hummus,67,20,39.6,44
31010,Unstopables Fresh & Flirty Scent Oil Warmer & Refill Set,101,17,10.8,12
31011,Natural Instincts Non-Permanent Hair Color Cinnaberry Medium Auburn Brown,22,11,40.5,45
31012,Supreme Walnut Brownie Mix With Hershey's Chocolate,105,13,22.5,25
31013,"Ale, Three Philosophers, Belgian Style Blend",27,5,28.8,32
31014,Hydro Queen Plunger,87,17,29.7,33
31015,Old Country Style Muesli Cereal,130,14,34.2,38
31016,Unstopables Downy Unstopables Fresh In-Wash Scent Booster Fabric Enhancers,75,17,42.3,47
31017,One Press Seal Starter Set Variety Pack Containers,85,17,9.9,11
31018,White Meat Chicken Florentine Cat Food,41,8,9,10
31019,Soup at Hand Creamy Tomato Parmesan Bisque,69,15,16.2,18
31020,Organic Honey Grade A,29,13,36,40
31021,Legendary Bar-B-Q Sauce Honey Pecan,5,13,25.2,28
31022,Original Kettle Cooked Potato Chips,107,19,35.1,39
31023,Sea Salt 72% Cacao Dark Chocolate,45,19,35.1,39
31024,"Soup, Roasted Chicken Rotini",69,15,9.9,11
31025,Clarifying Facial Wash Fragrance Free,109,11,22.5,25
31026,"Drinkable Yogurt, Mango",120,16,14.4,16
31027,Spicy Yuba Noodles,65,11,37.8,42
31028,Honey Lavender Fromage Blac Unsalted Goat's Milk Cheese,2,16,36,40
31029,Almonds Roasted No Salt,117,19,34.2,38
31030,2% Milkfat Large Curd Cottage Cheese,108,16,41.4,46
31031,Chocolate Cake Baking Mix,105,13,26.1,29
31032,Sea Greens 100% Juice Smoothie,31,7,42.3,47
31033,"Cutlery, Plastic, Heavyweight, White Assorted",111,17,45,50
31034,20 yr old Balsamic Vinegar,19,13,39.6,44
31035,Ricotta & Parmigiano Tortellini,12,9,23.4,26
31036,Crisp Hard Cider Crisp Apple,27,5,43.2,48
31037,Organic Whole Milk Lemon Greek Yogurt,120,16,39.6,44
31038,Flexible Fabric Extra Large Bandaids,118,11,22.5,25
31039,Chevre Fresh Goat Cheese Honey,21,16,27.9,31
31040,Sea Salt Pita Chips,107,19,35.1,39
31041,Envirokidz Chocolate Koala Crisp,121,14,19.8,22
31042,Plain Icelandic Style Skyr 4% milkfat Yogurt,120,16,13.5,15
31043,Ultra Thin Regular Pads wth Wings,126,11,38.7,43
31044,Granola Bites Honey Almond,3,19,37.8,42
31045,Severe Triple Medicated Toothache & Gum Relief Plus Cream,20,11,7.2,8
31046,Seasonal Cranberry Walnut Loaf,8,3,28.8,32
31047,"Coffee, Premium Gourmet, Single Serve, French Roast",26,7,31.5,35
31048,Mini Creme Egg,45,19,15.3,17
31049,Smoked Nova Salmon,15,12,28.8,32
31050,Saccharin Sweetener,17,13,32.4,36
31051,Coconut Lime Cream Shave,55,11,40.5,45
31052,White Wine Chicken & Couscous,100,21,38.7,43
31053,Spicy Nacho,100,21,4.5,5
31054,Ready To Eat Tomato Basil Soup,69,15,19.8,22
31055,Spring Mix Mesclun,123,4,10.8,12
31056,Lotsa Mozza Supreme Pizza,79,1,41.4,46
31057,"Soup, Hearty Black Bean",69,15,24.3,27
31058,"Steamfresh Fresh Frozen Vegetables Broccoli, Carrots, Sugar Snap Peas & Water Chestnuts Mixtures",100,21,11.7,13
31059,Repair & Protect Toothpaste for Sensitive Teeth,20,11,39.6,44
31060,Dinner Plates,111,17,23.4,26
31061,"Strawberry Toppings,",103,19,20.7,23
31062,Kentucky Bourbon Uncured Sausage,106,12,32.4,36
31063,Extension Cord White,87,17,7.2,8
31064,Rice Nog,91,16,35.1,39
31065,Isopropyl Rubbing Alcohol 70%,118,11,20.7,23
31066,Aluminum Foil,85,17,34.2,38
31067,Watermelon,24,4,21.6,24
31068,ProActive Health Smart Puppy Dry Dog Food,40,8,41.4,46
31069,Chicken Crab & Herring Cat Food,41,8,9,10
31070,Apple Organic Puffs,92,18,6.3,7
31071,Mini 2\ Baking Cups,97,13,42.3,47
31072,Microwaveable Ready To Serve! Basmati Rice,63,9,9.9,11
31073,Organic Bunch Arugula,83,4,35.1,39
31074,Organic Cotton Tampons,126,11,27.9,31
31075,Dark Chocolate Morsels,17,13,38.7,43
31076,Tumeric Golden Milk Elixir,31,7,45,50
31077,Rainbow Tortellini,12,9,18,20
31078,Organic Jalapeno Kettle Chips,107,19,28.8,32
31079,Non Pareils Capers,110,13,15.3,17
31080,Black Cherry Apple Fruit Juice Drink,98,7,24.3,27
31081,"Ale, India Pale, Brew Free! Or Die IPA",27,5,36.9,41
31082,Adult's Probiotic Vegetarian Capsules,70,11,13.5,15
31083,White Chicken Chili With Beans,59,15,16.2,18
31084,Kids Ninja Turtles Liquid Hand Soap,127,11,43.2,48
31085,Multigrain Thin Crispbread,78,19,37.8,42
31086,Whole Wheat Pita,128,3,36,40
31087,Whole Kernel Corn No Salt Added,81,15,19.8,22
31088,Fluted 9.5 In Cake Pan,10,17,42.3,47
31089,HW ORGNCVLLE PSTSC ITL HERB,9,9,34.2,38
